institution_id,child,child_name
1331384533,1312008915,Kuakini Medical Center (US)
1331384533,2802684530,University of Hawaii Maui College (US)
1331384533,4388482701,Applied Research Laboratory at the University of Hawai‘i
1331384533,4390039246,University of Hawaii Cancer Center
1332460256,2799976611,Wildlife Conservation Society Canada (CA)
1332460256,4210093368,Wildlife Conservation Society Argentina (AR)
1332460256,4210120679,Wildlife Conservation Society Indonesia (ID)
1332460256,4210125082,Wildlife Conservation Society United Kingdom (GB)
1332460256,4210129375,Wildlife Conservation Society Congo (CG)
1332460256,4210154569,Wildlife Conservation Society India (IN)
1332460256,4210161770,Wildlife Conservation Society Fiji (FJ)
1332737386,189448455,General Electric (Spain) (ES)
1332737386,2799729401,General Electric (Denmark) (DK)
1332737386,2801941315,General Electric (Canada) (CA)
1332737386,4210092162,General Electric (Israel) (IL)
1332737386,4210107495,General Electric (Austria) (AT)
1332737386,4210124725,General Electric (Germany) (DE)
1332737386,4210137361,General Electric (Finland) (FI)
1332737386,4210142581,General Electric (India) (IN)
1332737386,4210152054,General Electric (United Kingdom) (GB)
1332737386,4210152144,General Electric (Poland) (PL)
1332737386,4210152464,General Electric (Switzerland) (CH)
1332737386,4210152903,General Electric (Norway) (NO)
1332737386,4210153881,General Electric (France) (FR)
1332737386,4210157991,General Electric (Italy) (IT)
1333370159,4210132114,Motorola (United Kingdom) (GB)
1333370159,4210147988,Motorola (France) (FR)
1333535994,4210123841,University of North Carolina Hospitals (US)
1334069289,2802101240,Carolinas Medical Center (US)
1334069289,4210100342,Levine Cancer Institute (US)
1334069289,4210127752,Levine Children's Hospital (US)
1334095494,4210102265,New York State Office of Mental Health (US)
1334329717,4392738219,Special Programme for Research and Training in Tropical Diseases
1335289525,2802321740,Sound Shore Medical Center (US)
1335289525,4210119873,Lady of Mercy Medical Center (US)
1335321130,4210127693,Penn Center for AIDS Research (US)
1335927249,1286329397,United States Geological Survey (US)
1335927249,1302124595,Bureau of Land Management (US)
1335927249,1304808963,National Park Service (US)
1335927249,1322540875,United States Bureau of Reclamation (US)
1335927249,1343028186,United States Fish and Wildlife Service (US)
1335927249,4210126046,Northeast Climate Science Center (US)
1336053918,2799767083,Ochsner Medical Center (US)
1336096307,1287640093,National Agricultural Statistics Service (US)
1336096307,1288380561,Animal and Plant Health Inspection Service (US)
1336096307,1289387233,Natural Resources Conservation Service (US)
1336096307,1312222531,Agricultural Research Service (US)
1336096307,1313416372,US Forest Service (US)
1336096307,1320679480,Agricultural Marketing Service (US)
1336096307,1335884394,Economic Research Service (US)
1336096307,2799759799,Foreign Agricultural Service (US)
1336096307,2800079628,Food Safety and Inspection Service (US)
1336096307,2800493309,"Grain Inspection, Packers and Stockyards Administration (US)"
1336096307,2800637067,Center for Nutrition Policy and Promotion (US)
1336096307,4210094720,Food and Nutrition Service (US)
1336096307,4210098793,National Agricultural Library (US)
1336096307,4210159995,National Institute of Food and Agriculture (US)
1336742384,4210115898,Children's Hospital Foundation (US)
1338503839,4210113410,Corning (France) (FR)
1338503839,4210135751,Corning (South Korea) (KR)
1339509835,4210086822,Glenbrook Hospital (US)
1339509835,4210119687,Evanston Hospital (US)
1339509835,4210157524,Skokie Hospital (US)
1340179700,1291048835,Lower Manhattan Hospital (US)
1340179700,1294429298,Morgan Stanley Children's Hospital (US)
1340179700,1341523491,NewYork–Presbyterian Brooklyn Methodist Hospital (US)
1341412227,4210095996,IBM (Germany) (DE)
1341412227,4210112067,IBM (France) (FR)
1341412227,4210113654,IBM (Canada) (CA)
1341412227,4210114115,IBM Research - Thomas J. Watson Research Center (US)
1341412227,4210121844,IBM (United Kingdom) (GB)
1341412227,4210122524,IBM (Italy) (IT)
1341412227,4210129961,IBM (India) (IN)
1341412227,4210152544,IBM (Egypt) (EG)
1343035065,1288783943,Bureau of Economic Analysis (US)
1343035065,1308126019,National Oceanic and Atmospheric Administration (US)
1343035065,1321296531,National Institute of Standards and Technology (US)
1343035065,1333512998,United States Census Bureau (US)
1343035065,2801888349,United States Patent and Trademark Office (US)
1343035065,4210095787,NOAA National Weather Service (US)
1343052199,2801936213,Kaiser Permanente Oakland Medical Center (US)
1343052199,4210091210,Kaiser Permanente San Diego Medical Center (US)
1343052199,4210096972,Los Angeles Medical Center (US)
1343052199,4210100617,Kaiser Permanente South Sacramento Medical Center (US)
1343052199,4210100704,Kaiser Permanente Hayward Medical Center (US)
1343052199,4210101532,Kaiser Permanente Walnut Creek Medical Center (US)
1343052199,4210101606,Kaiser Foundation Hospital (US)
1343052199,4210113696,Kaiser Permanente Riverside Medical Center (US)
1343052199,4210114677,Kaiser Permanente Center for Health Research (US)
1343052199,4210115055,Kaiser Permanente Roseville Medical Center (US)
1343052199,4210119922,Kaiser Permanente Redwood City Medical Center (US)
1343052199,4210122104,Kaiser Permanente Fontana Medical Center (US)
1343052199,4210122132,Kaiser Permanente Sacramento Medical Center (US)
1343052199,4210122253,Kaiser Permanente Vallejo Medical Center (US)
1343052199,4210122929,Kaiser Permanente San Francisco Medical Center (US)
1343052199,4210125484,Kaiser Permanente West Los Angeles Medical Center (US)
1343052199,4210125849,Kaiser Permanente San Rafael Medical Center (US)
1343052199,4210134442,Kaiser Permanente South San Francisco Medical Center (US)
1343052199,4210136303,Kaiser Permanente Santa Clara Medical Center (US)
1343052199,4210137982,Kaiser Permanente Santa Rosa Medical Center (US)
1343052199,4210140277,Kaiser Foundation Hospital (US)
1343052199,4210144512,Kaiser Permanente Anaheim Medical Center (US)
1343052199,4210145480,Kaiser Permanente San Leandro Medical Center (US)
1343052199,4210147402,Kaiser Permanente Moanalua Medical Center (US)
1343052199,4210148877,Kaiser Foundation Hospital (US)
1343052199,4210153264,Kaiser Permanente Baldwin Park Medical Center (US)
1343052199,4210156208,Kaiser Permanente San Jose Medical Center (US)
1343052199,4210160195,Kaiser Permanente Orange County Irvine Medical Center (US)
1343052199,4210162135,Hawaii Permanente Medical Group (US)
1343180700,131781684,Intel (Ireland) (IE)
1343180700,4210094487,Intel (Germany) (DE)
1343180700,4210104622,Intel (Israel) (IL)
1343180700,4210133876,Intel (Taiwan) (TW)
1343180700,4210142644,Intel (Malaysia) (MY)
1343180700,4210146682,Intel (India) (IN)
1343180700,4210158342,Intel (United Kingdom) (GB)
1343871089,4210127218,Center for Integrated Nanotechnologies (US)
1343871089,4210132808,National High Magnetic Field Laboratory (US)
1344073410,195573530,Janelia Research Campus (US)
2799343972,4210108791,University Hospitals Case Medical Center (US)
2799343972,4210112553,University Hospitals Parma Medical Center (US)
2799343972,4210119077,University Hospitals Seidman Cancer Center (US)
2799343972,4210151235,Rainbow Babies & Children's Hospital (US)
2799356940,107766831,NSF National Center for Atmospheric Research (US)
2799356940,115194318,High Altitude Observatory (US)
2799356940,4210133469,Climate and Global Dynamics Laboratory (US)
2799356940,4387152923,Research Applications Laboratory
2799360765,2799765809,Magee Rehabilitation Hospital (US)
2799360765,4210160719,Jefferson Hospital for Neuroscience (US)
2799370151,4210128757,"Beaumont Hospital, Royal Oak (US)"
2799370151,4210131558,"Beaumont Hospital, Dearborn (US)"
2799370151,4210136647,Corewell Health Children's (US)
2799370151,4210161005,"Beaumont Hospital, Troy (US)"
2799495847,75027704,University of Tennessee at Knoxville (US)
2799495847,109963312,University of Tennessee at Martin (US)
2799495847,160606119,University of Tennessee Health Science Center (US)
2799495847,177097968,University of Tennessee at Chattanooga (US)
2799628689,47209331,Nicholls State University (US)
2799628689,71730758,University of Louisiana at Monroe (US)
2799628689,79516672,University of Louisiana at Lafayette (US)
2799628689,152158401,Grambling State University (US)
2799628689,157717896,Northwestern State University (US)
2799628689,172951950,McNeese State University (US)
2799628689,192396691,University of New Orleans (US)
2799628689,197173980,Southeastern Louisiana University (US)
2799628689,919208787,Louisiana Tech University (US)
2799691083,78715868,University of Arkansas at Fayetteville (US)
2799691083,79620101,University of Arkansas for Medical Sciences (US)
2799691083,94525581,University of Arkansas at Pine Bluff (US)
2799691083,102401767,University of Arkansas at Little Rock (US)
2799691083,119181845,University of Arkansas – Fort Smith (US)
2799691083,169655526,University of Arkansas at Monticello (US)
2799691083,2799656382,University of Arkansas Medical Center (US)
2799691083,2799886051,Arkansas Agricultural Experiment Station (US)
2799691083,2802950774,University of Arkansas Community College at Batesville (US)
2799691083,4391768174,Arkansas Archeological Survey
2799765794,4210107925,University of Virginia Children's Hospital (US)
2799765794,4210119250,University of Virginia Hospital (US)
2799765794,4210134211,University of Virginia Medical Center (US)
2799798094,2801272649,Ronald Reagan UCLA Medical Center (US)
2799798094,2801403999,UCLA Medical Center (US)
2799798094,4210134385,Mattel Children's Hospital (US)
2799798094,4390039293,UCLA Jonsson Comprehensive Cancer Center
2799853436,1326779652,Peninsula Regional Medical Center (US)
2799853436,2799487757,Suburban Hospital (US)
2799853436,2800952698,Saudi Aramco Medical Services Organization (SA)
2799853436,2800996824,Howard County General Hospital (US)
2799853436,2802697821,Johns Hopkins Bayview Medical Center (US)
2799853436,4210098865,Johns Hopkins All Children's Hospital (US)
2799853436,4210148073,Sibley Memorial Hospital (US)
2799853436,4210150714,Johns Hopkins Hospital (US)
2799853436,4210164401,Sidney Kimmel Comprehensive Cancer Center (US)
2799886695,2801987317,VA Office of Research and Development (US)
2799886695,4210089489,Health Services Research & Development (US)
2799886695,4210092080,Columbia VA Health Care System (US)
2799886695,4210094901,New York/New Jersey VA Health Care Network (US)
2799886695,4210095851,VA New England Healthcare System (US)
2799886695,4210111569,VA Capitol Health Care Network (US)
2799886695,4210113540,VA Rocky Mountain Network (US)
2799886695,4210119030,"Mental Illness Research, Education and Clinical Centers (US)"
2799886695,4210125302,Quality Enhancement Research Initiative (US)
2799886695,4210130077,Office of Patient Care Services (US)
2799886695,4210132862,VA Northeast Ohio Healthcare System (US)
2799886695,4210138024,VA Northwest Network (US)
2799886695,4210144023,VA Heart of Texas Health Care Network (US)
2799886695,4210144745,VA Portland Health Care System (US)
2799886695,4210147340,VA Healthcare-VISN 4 (US)
2799886695,4210150166,Center for the Study of Healthcare Provider Behavior (US)
2799886695,4210159720,VA Mid-Atlantic Health Care Network (US)
2799905417,4210103341,University of Wisconsin Carbone Cancer Center (US)
2800154431,4210117038,USC Norris Comprehensive Cancer Center (US)
2800204061,145610796,Southern University and Agricultural and Mechanical College (US)
2800204061,150438462,Southern University at New Orleans (US)
2800216316,74022624,Oklahoma State University Center for Health Sciences (US)
2800216316,115475287,Oklahoma State University (US)
2800216316,2801170595,Oklahoma State University Medical Center (US)
2800216316,4210131712,Oklahoma State University Oklahoma City (US)
2800216316,4210147735,Oklahoma State University at Tulsa (US)
2800216316,4390039271,OU Health
2800250139,1289568071,San Antonio Military Medical Center (US)
2800250139,1296080982,Naval Medical Center San Diego (US)
2800250139,1303481939,Naval Medical Center Portsmouth (US)
2800250139,1316158181,Alexander T. Augusta Military Medical Center (US)
2800250139,1330654748,Madigan Army Medical Center (US)
2800250139,1335269842,Womack Army Medical Center (US)
2800250139,2799584038,Tripler Army Medical Center (US)
2800250139,2800007282,Carl R. Darnall Army Medical Center (US)
2800250139,2800275662,Malcolm Grow Medical Clinic (US)
2800250139,2800363604,Walter Reed National Military Medical Center (US)
2800250139,2800811450,David Grant USAF Medical Center (US)
2800250139,4210111604,Naval Hospital Bremerton (US)
2800250139,4210115532,Naval Hospital Pensacola (US)
2800250139,4210141013,Naval Hospital Jacksonville (US)
2800250139,4210151101,United States Naval Hospital Okinawa (JP)
2800326109,2800791244,Sinai Grace Hospital (US)
2800326109,2801460292,Harper University Hospital (US)
2800326109,2801816960,Detroit Receiving Hospital (US)
2800326109,4210130380,Hutzel Women's Hospital (US)
2800326109,4210130818,Children's Hospital of Michigan (US)
2800403580,130238516,University of Minnesota (US)
2800403580,2799834026,"University of Minnesota, Waseca (US)"
2800403580,4210115145,"University of Minnesota, Duluth (US)"
2800403580,4210120349,University of Minnesota Rochester (US)
2800403580,4210159608,University of Minnesota Crookston (US)
2800403580,4210162301,University of Minnesota Morris (US)
2800403580,4400573273,Minnesota Supercomputing Institute
2800421839,1280600231,General Services Administration (US)
2800421839,1280755829,Peace Corps (US)
2800421839,1282113950,United States Department of Homeland Security (US)
2800421839,1282462722,United States Department of Transportation (US)
2800421839,1292585137,United States Social Security Administration (US)
2800421839,1294578330,Small Business Administration (US)
2800421839,1299022934,United States Department of Health and Human Services (US)
2800421839,1300891529,United States Department of the Treasury (US)
2800421839,1302368450,Environmental Protection Agency (US)
2800421839,1308683654,Executive Office of the President (US)
2800421839,1311060795,U.S. National Science Foundation (US)
2800421839,1311289386,United States Department of Education (US)
2800421839,1311948675,United States Consumer Product Safety Commission (US)
2800421839,1312264882,United States Department of Labor (US)
2800421839,1313313744,United States Securities and Exchange Commission (US)
2800421839,1314586196,United States Department of Justice (US)
2800421839,1318242428,United States Department of Housing and Urban Development (US)
2800421839,1320752870,Congressional Budget Office (US)
2800421839,1322918889,United States Department of Veterans Affairs (US)
2800421839,1323199999,Central Intelligence Agency (US)
2800421839,1330347796,United States Department of Defense (US)
2800421839,1330989302,United States Department of Energy (US)
2800421839,1335927249,United States Department of the Interior (US)
2800421839,1336096307,United States Department of Agriculture (US)
2800421839,1337559098,National Transportation Safety Board (US)
2800421839,1340685415,United States Department of State (US)
2800421839,1343035065,United States Department of Commerce (US)
2800421839,2800957949,United States Congress (US)
2800421839,2801582665,United States Agency for International Development (US)
2800421839,2801965753,United States Global Change Research Program (US)
2800421839,4210124779,National Aeronautics and Space Administration (US)
2800446032,4210112379,Hasbro Children's Hospital (US)
2800453862,89312276,Plymouth State University (US)
2800453862,150638750,Keene State College (US)
2800453862,161057412,University of New Hampshire (US)
2800453862,179093154,University of New Hampshire at Manchester (US)
2800507078,17301866,University of Alabama (US)
2800507078,32389192,University of Alabama at Birmingham (US)
2800507078,82495205,University of Alabama in Huntsville (US)
2800548410,4210109390,National Center for Biotechnology Information (US)
2800560132,4210116459,Cohen Children's Medical Center (US)
2800560132,4210165784,Schneider Children's Hospital (US)
2800590384,1297883686,McLaren Regional Medical Center (US)
2800590384,4210090317,The Barbara Ann Karmanos Cancer Institute (US)
2800590384,4210096618,McLaren Macomb (US)
2800590384,4210153933,McLaren Greater Lansing (US)
2800649613,2800226986,University of Missouri Hospital (US)
2800717037,1335043937,UF Health Shands Hospital (US)
2800717037,4390039331,UF Health Cancer Center
2800842121,1297288678,National Renewable Energy Laboratory (US)
2800842121,4210092089,Vehicle Technologies Office (US)
2800861319,4210145855,Institute for Exercise and Environmental Medicine (US)
2800935791,4210132395,University of California San Diego Medical Center (US)
2800935791,4390039236,Moores Cancer Center
2800957949,1317680332,Library of Congress (US)
2801024494,4210166159,Mercy Hospital (US)
2801148111,4210150141,Center for Pain and the Brain (US)
2801213986,6750721,University of Montana (US)
2801213986,27802707,University of Montana Western (US)
2801213986,917168660,Montana Technological University (US)
2801247003,57275733,United Nations Research Institute for Social Development (CH)
2801247003,107145371,United Nations Development Programme (US)
2801247003,115602675,United Nations Institute for Training and Research (CH)
2801247003,132215032,United Nations Economic Commission for Latin America and the Caribbean (CL)
2801247003,137559332,United Nations Economic and Social Commission for Asia and the Pacific (TH)
2801247003,163613716,United Nations Economic Commission for Europe (CH)
2801247003,164466728,United Nations Economic Commission for Africa (ET)
2801247003,1293226324,UNESCO (FR)
2801247003,1325620243,United Nations Industrial Development Organization (AT)
2801247003,1337769664,Office of the United Nations High Commissioner for Refugees (CH)
2801273398,13511017,Texas State University (US)
2801273398,162709352,Sul Ross State University (US)
2801273398,177898655,Lamar University (US)
2801273398,191429286,Sam Houston State University (US)
2801333002,117015748,Purdue University Northwest (US)
2801333002,219193219,Purdue University West Lafayette (US)
2801333002,4210130184,Purdue University Fort Wayne (US)
2801333002,4390039259,Purdue University Institute for Cancer Research
2801365484,110496330,Southern Utah University (US)
2801365484,119261591,Weber State University (US)
2801365484,121980950,Utah State University (US)
2801365484,197572798,Utah Valley University (US)
2801365484,201917954,Salt Lake Community College (US)
2801365484,218822139,Utah Tech University (US)
2801365484,223532165,University of Utah (US)
2801502357,87547150,Southern Illinois University Edwardsville (US)
2801502357,110378019,Southern Illinois University Carbondale (US)
2801502357,196729704,Southern Illinois University School of Medicine (US)
2801525821,16277215,University of Houston - Downtown (US)
2801525821,44461941,University of Houston (US)
2801525821,52913039,University of Houston - Clear Lake (US)
2801525821,173388201,University of Houston - Victoria (US)
2801539370,181547552,Baylor College of Medicine (US)
2801539370,2799301129,Ben Taub Hospital (US)
2801539370,4210135310,Lyndon Baines Johnson Hospital (US)
2801649442,2613432,University of South Florida (US)
2801649442,4056153,New College of Florida (US)
2801649442,8248082,Florida Agricultural and Mechanical University (US)
2801649442,11874761,University of North Florida (US)
2801649442,19700959,Florida International University (US)
2801649442,32480017,Florida Polytechnic University (US)
2801649442,33213144,University of Florida (US)
2801649442,59422894,University of South Florida Sarasota–Manatee (US)
2801649442,63772739,Florida Atlantic University (US)
2801649442,75821886,University of South Florida St. Petersburg (US)
2801649442,83683471,University of West Florida (US)
2801649442,103163165,Florida State University (US)
2801649442,106165777,University of Central Florida (US)
2801649442,1335578998,Florida Institute for Human and Machine Cognition (US)
2801649442,2801014300,Florida Gulf Coast University (US)
2801818860,2800102766,Idaho National Laboratory (US)
2801919071,39422238,University of Illinois Chicago (US)
2801919071,79884896,University of Illinois at Springfield (US)
2801919071,157725225,University of Illinois Urbana-Champaign (US)
2801935854,4210094059,Kavli Institute for Particle Astrophysics and Cosmology (US)
2801935854,4210120900,Stanford Synchrotron Radiation Lightsource (US)
2801935854,4210136624,Linac Coherent Light Source (US)
2802090120,87573096,University of North Texas at Dallas (US)
2802090120,123534392,University of North Texas (US)
2802090120,165139151,University of North Texas Health Science Center (US)
2802090665,90464598,University of Alaska Southeast (US)
2802090665,141472210,University of Alaska Fairbanks (US)
2802090665,147853995,University of Alaska Anchorage (US)
2802096936,15680801,Columbus State Community College (US)
2802096936,19648265,Wright State University (US)
2802096936,41918367,Sinclair Community College (US)
2802096936,52357470,The Ohio State University (US)
2802096936,63135867,University of Cincinnati (US)
2802096936,74859420,Lakeland Community College (US)
2802096936,76083645,Kent State University at Ashtabula (US)
2802096936,83328450,Miami University (US)
2802096936,90871651,University of Toledo (US)
2802096936,94328231,University of Rio Grande and Rio Grande Community College (US)
2802096936,95240055,Northeast Ohio Medical University (US)
2802096936,102607778,Cleveland State University (US)
2802096936,110152177,University of Akron (US)
2802096936,149910238,Kent State University (US)
2802096936,157417397,Bowling Green State University (US)
2802096936,161203489,Youngstown State University (US)
2802096936,162212782,Central State University (US)
2802096936,162403527,Lorain County Community College (US)
2802096936,192106408,Cuyahoga Community College (US)
2802096936,197932274,Shawnee State University (US)
2802096936,864808265,Kent State University at Salem (US)
2802096936,891261516,Kent State University at Stark (US)
2802096936,2801313472,North Central State College (US)
2802096936,2802499799,"Kent State University, East Liverpool (US)"
2802096936,4210106879,Ohio University (US)
2802152183,1313298211,St. Jude Children's Research Hospital (US)
2802152183,4210127194,Novant Health Presbyterian Medical Center (US)
2802152183,4210158401,Novant Health Forsyth Medical Center (US)
2802216851,4210101896,University of Iowa Stead Family Children’s Hospital (US)
2802236040,188538660,University of Colorado Boulder (US)
2802236040,888729015,University of Colorado Colorado Springs (US)
2802236040,921990950,University of Colorado Denver (US)
2802336062,4210126198,Harborview Injury Prevention and Research Center (US)
2802397601,7947594,University of Maine (US)
2802397601,73443619,University of Southern Maine (US)
2802397601,91492222,University of Maine at Augusta (US)
2802397601,160136153,University of Maine at Presque Isle (US)
2802397601,198006653,University of Maine at Farmington (US)
2802397601,2799962816,University of Maine School of Law (US)
2802412784,4210103827,Banner - University Medical Center Phoenix (US)
2802412784,4210104819,Banner Desert Medical Center (US)
2802412784,4210108981,Banner Thunderbird Medical Center (US)
2802412784,4210121973,East Morgan County Hospital (US)
2802412784,4210145600,Banner Sun Health Research Institute (US)
2802412784,4210164337,Banner Estrella Medical Center (US)
2802412784,4387152203,Banner Alzheimer’s Institute
2802412784,4387154023,Banner MD Anderson Cancer Center
2802450327,36486460,University of Nebraska at Kearney (US)
2802450327,59130452,University of Nebraska Medical Center (US)
2802450327,114395901,University of Nebraska–Lincoln (US)
2802450327,122266389,University of Nebraska at Omaha (US)
2802581893,92664306,Walter Reed Army Institute of Research (US)
2802581893,121067369,U.S. Army Research Institute of Environmental Medicine (US)
2802581893,2800986571,Telemedicine & Advanced Technology Research Center (US)
2802581893,2801122164,United States Army Medical Research Institute of Infectious Diseases (US)
2802581893,4210121865,United States Army Institute of Surgical Research (US)
2802705668,166416128,DEVCOM Army Research Laboratory (US)
2802705668,2799998900,Combat Capabilities Development Command Soldier Center (US)
2802705668,4387153805,U.S. Army Combat Capabilities Development Command Chemical Biological Center
2802705668,4388482639,U.S. Army Combat Capabilities Development Command Armaments Center
2802705668,4388482723,U.S. Army Combat Capabilities Development Command Ground Vehicle System Center
2802705668,4389425308,U.S. Army Combat Capabilities Development Command Aviation & Missile Center
2802827176,1325481341,St. Joseph's Hospital and Medical Center (US)
2802827176,2799594305,Saint Francis Memorial Hospital (US)
2802827176,2800699109,St. Mary Medical Center (US)
2802827176,2800797889,Northridge Hospital Medical Center (US)
2802827176,2801620527,Mercy General Hospital (US)
2802827176,2802020459,Sequoia Hospital (US)
2802827176,4210109259,Methodist Hospital (US)
2802827176,4210148352,St. Mary's Medical Center (US)
2802841742,24603500,University of Massachusetts Amherst (US)
2802841742,26321052,Massachusetts College of Liberal Arts (US)
2802841742,33434090,University of Massachusetts Boston (US)
2802841742,100633361,University of Massachusetts Dartmouth (US)
2802841742,133738476,University of Massachusetts Lowell (US)
2802841742,166722992,University of Massachusetts Chan Medical School (US)
2802841970,4210109577,Ohio State University Hospital (US)
2802964274,4210159530,Interface (United Kingdom) (GB)
2802992173,27841520,NOAA Pacific Marine Environmental Laboratory (US)
2802992173,48447730,NOAA Great Lakes Environmental Research Laboratory (US)
2802992173,77216272,NOAA Air Resources Laboratory (US)
2802992173,80605987,NOAA Earth System Research Laboratory (US)
2802992173,161675122,Cooperative Institute for Research in Environmental Sciences (US)
2802992173,191217947,NOAA Geophysical Fluid Dynamics Laboratory (US)
2802992173,2802094821,NOAA Atlantic Oceanographic and Meteorological Laboratories (US)
2802992173,4210092927,NOAA National Severe Storms Laboratory (US)
2803209242,36258959,"University of California, San Diego (US)"
2803209242,84218800,"University of California, Davis (US)"
2803209242,95457486,"University of California, Berkeley (US)"
2803209242,103635307,"University of California, Riverside (US)"
2803209242,148283060,Lawrence Berkeley National Laboratory (US)
2803209242,154570441,"University of California, Santa Barbara (US)"
2803209242,156087764,"University of California, Merced (US)"
2803209242,161318765,"University of California, Los Angeles (US)"
2803209242,180670191,"University of California, San Francisco (US)"
2803209242,185103710,"University of California, Santa Cruz (US)"
2803209242,204250578,"University of California, Irvine (US)"
2803209242,2802406489,Center for Information Technology Research in the Interest of Society (US)
2803209242,4210141545,University of California Division of Agriculture and Natural Resources (US)
2803209242,4387154595,University of California Office of the President
2887101046,8645926,University of South Carolina Aiken (US)
2887101046,32870303,University of South Carolina Sumter (US)
2887101046,90274647,University of South Carolina Beaufort (US)
2887101046,127845322,University of South Carolina Upstate (US)
2887101046,129444848,University of South Carolina Salkehatchie (US)
2887101046,155781252,University of South Carolina (US)
2948394018,4210138135,Northrop Grumman (Germany) (DE)
2948539688,4210128201,AbbVie (Germany) (DE)
2948539688,4210153794,AbbVie (United Kingdom) (GB)
2948539688,4387155611,AbbVie (Japan)
3130687028,35364215,Naval Postgraduate School (US)
3130687028,169781563,Naval Facilities Engineering Systems Command (US)
3130687028,175003984,Office of Naval Research (US)
3130687028,189158971,United States Naval Academy (US)
3130687028,1328969757,Naval Sea Systems Command (US)
3130687028,2800735659,Naval Meteorology and Oceanography Command (US)
3130687028,2801056593,Naval Air Systems Command (US)
3130687028,2802223155,Naval Information Warfare Systems Command (US)
3130687028,4210162473,United States Marine Corps (US)
3130687028,4391768141,Bureau of Medicine and Surgery
3130687028,4399598358,United States Navy
3132585960,55732556,Arizona State University (US)
3132585960,138006243,University of Arizona (US)
3132585960,203172682,Northern Arizona University (US)
4210086682,45029084,City University of Seattle (US)
4210086682,141197729,Northcentral University (US)
4210086682,178102782,John F. Kennedy University (US)
4210086682,4210112098,National University (US)
4210086933,42102869,Rusk Rehabilitation (US)
4210086933,2800153865,Woodhull Medical and Mental Health Center (US)
4210086933,4210108985,Bellevue Hospital Center (US)
4210086933,4210127401,Tisch Hospital (US)
4210086933,4210163050,New York University Langone Orthopedic Hospital (US)
4210086933,4390039310,NYU Langone’s Laura and Isaac Perlmutter Cancer Center
4210087413,1288162130,University of Colorado Hospital (US)
4210087413,2799336735,Poudre Valley Hospital (US)
4210087413,4210165704,Memorial Hospital (US)
4210087596,19268510,Qualcomm (United Kingdom) (GB)
4210087865,4390039251,University of Chicago Medicine Comprehensive Cancer Center
4210087915,2802422659,"Ragon Institute of MGH, MIT and Harvard (US)"
4210087915,4210087356,Gordon Center for Medical Imaging (US)
4210087915,4210089597,Harvard Affiliated Emergency Medicine Residency (US)
4210087915,4210127055,Athinoula A. Martinos Center for Biomedical Imaging (US)
4210087915,4210128777,Benson-Henry Institute (US)
4210087915,4210150141,Center for Pain and the Brain (US)
4210087915,4210155419,Center for Systems Biology (US)
4210088475,12315562,Texas Tech University (US)
4210088475,41644977,Angelo State University (US)
4210088475,926076166,Texas Tech University Health Sciences Center (US)
4210088488,1286604053,Sherman Hospital (US)
4210088488,2799284024,Silver Cross Hospital (US)
4210088488,2801579017,Advocate Lutheran General Hospital (US)
4210088488,4210122734,Advocate Illinois Masonic Medical Center (US)
4210088488,4210135173,Advocate Children's Hospital (US)
4210088488,4210148367,Advocate Christ Medical Center (US)
4210088488,4210162012,Advocate Heart Institute (US)
4210088488,4210167394,Advocate Children's Hospital (US)
4210088555,223035780,Abbott (Sweden) (SE)
4210088555,3019813218,Abbott (United Kingdom) (GB)
4210088555,4210096177,Abbott (Canada) (CA)
4210088555,4210103925,Abbott (India) (IN)
4210088555,4210113607,Abbott (Spain) (ES)
4210088555,4210122942,Abbott (Netherlands) (NL)
4210088555,4210126753,Abbott (Germany) (DE)
4210088555,4210149832,Abbott (Belgium) (BE)
4210088555,4210152531,Abbott (Japan) (JP)
4210088555,4210159216,Abbott (France) (FR)
4210088555,4391012530,Abbott Vascular (United States)
4210088555,4391768111,Abbott Nutrition (United States)
4210088555,4400573185,Abbott Diabetes Care (United States)
4210088792,181559820,United States Army War College (US)
4210088792,192545095,United States Military Academy (US)
4210089486,1326427960,Cape Town HVTN Immunology Laboratory / Hutchinson Centre Research Institute of South Africa (ZA)
4210089489,4210138309,Center for Innovation (US)
4210089612,430641,United States Air Force Academy (US)
4210089612,55061410,U.S. Air Force Institute of Technology (US)
4210089612,893718555,Joint Base San Antonio (US)
4210089612,2799905938,Patrick Air Force Base (US)
4210089612,2799950915,Wright-Patterson Air Force Base (US)
4210089612,2800117799,Kirtland Air Force Base (US)
4210089612,2800186634,Hanscom Air Force Base (US)
4210089612,2800811450,David Grant USAF Medical Center (US)
4210089612,2801461044,Eglin Air Force Base (US)
4210089612,2801617088,Holloman Air Force Base (US)
4210089612,2802662215,Tinker Air Force Base (US)
4210089612,4210088528,Maxwell Air Force Base (US)
4210089612,4210089296,Edwards Air Force Base (US)
4210089612,4210167286,Grand Forks Air Force Base (US)
4210089954,2802864460,Jackson Memorial Hospital (US)
4210089954,4210150232,Miami Transplant Institute (US)
4210091794,2799708222,Office of Technology Transfer (US)
4210091794,4210109899,Office of Dietary Supplements (US)
4210091794,4210126496,Division of Program Coordination Planning and Strategic Initiatives (US)
4210091794,4210127607,Office of Research Services (US)
4210091794,4210142998,Office of Disease Prevention (US)
4210091794,4210145612,Office of Extramural Research (US)
4210091794,4210153864,Office of AIDS Research (US)
